Case ID,Case Date,Day,Week,Cases,Events
13552,30/10/2013,1486,212,1,1
13344,30/10/2013,1486,212,1,1
13453,31/10/2013,1487,212,1,1
13515,31/10/2013,1487,212,1,1
13516,31/10/2013,1487,212,1,1
13825,1/11/2013,1488,212,1,1
13461,2/11/2013,1489,212,3,1
13523,2/11/2013,1489,212,1,1
13468,3/11/2013,1490,212,1,1
14195,4/11/2013,1491,212,1,1
13457,4/11/2013,1491,212,1,1
13475,4/11/2013,1491,212,1,1
14200,5/11/2013,1492,213,2,1
14201,5/11/2013,1492,213,1,1
13566,5/11/2013,1492,213,1,1
13514,5/11/2013,1492,213,1,1
13557,6/11/2013,1493,213,1,1
13519,8/11/2013,1495,213,1,1
13476,8/11/2013,1495,213,1,1
13524,8/11/2013,1495,213,1,1
13971,8/11/2013,1495,213,1,1
14197,9/11/2013,1496,213,1,1
13828,9/11/2013,1496,213,1,1
13493,10/11/2013,1497,213,1,1
13471,10/11/2013,1497,213,1,1
15587,11/11/2013,1498,213,7,1
14196,11/11/2013,1498,213,1,1
13613,11/11/2013,1498,213,1,1
13440,11/11/2013,1498,213,1,1
13765,11/11/2013,1498,213,1,1
13528,11/11/2013,1498,213,1,1
14339,11/11/2013,1498,213,1,1
13526,12/11/2013,1499,214,1,1
13548,12/11/2013,1499,214,1,1
13558,12/11/2013,1499,214,1,1
13766,12/11/2013,1499,214,1,1
19560,12/11/2013,1499,214,1,1
14340,12/11/2013,1499,214,1,1
14117,13/11/2013,1500,214,1,1
13527,13/11/2013,1500,214,1,1
14118,13/11/2013,1500,214,1,1
14119,14/11/2013,1501,214,1,1
19561,14/11/2013,1501,214,1,1
13770,16/11/2013,1503,214,7,1
15586,16/11/2013,1503,214,1,1
13568,16/11/2013,1503,214,1,1
15588,16/11/2013,1503,214,1,1
13562,17/11/2013,1504,214,1,1
13561,18/11/2013,1505,214,1,1
13563,18/11/2013,1505,214,1,1
13567,19/11/2013,1506,215,1,1
13754,20/11/2013,1507,215,1,1
13835,20/11/2013,1507,215,1,1
13831,21/11/2013,1508,215,1,1
13605,21/11/2013,1508,215,1,1
13833,21/11/2013,1508,215,1,1
13757,21/11/2013,1508,215,1,1
13756,21/11/2013,1508,215,1,1
13758,22/11/2013,1509,215,1,1
15726,23/11/2013,1510,215,3,1
13775,23/11/2013,1510,215,1,1
15929,24/11/2013,1511,215,1,1
13761,24/11/2013,1511,215,1,1
14120,24/11/2013,1511,215,1,1
13763,25/11/2013,1512,215,10,1
14199,25/11/2013,1512,215,1,1
13991,25/11/2013,1512,215,1,1
13972,25/11/2013,1512,215,1,1
13834,25/11/2013,1512,215,1,1
13760,25/11/2013,1512,215,1,1
13989,25/11/2013,1512,215,1,1
13753,25/11/2013,1512,215,1,1
13993,26/11/2013,1513,216,1,1
13992,26/11/2013,1513,216,1,1
14434,26/11/2013,1513,216,1,1
15593,27/11/2013,1514,216,3,1
15594,27/11/2013,1514,216,3,1
14436,27/11/2013,1514,216,1,1
14435,27/11/2013,1514,216,1,1
13829,27/11/2013,1514,216,1,1
14442,28/11/2013,1515,216,1,1
13957,28/11/2013,1515,216,1,1
15637,28/11/2013,1515,216,1,1
13994,29/11/2013,1516,216,6,1
13996,29/11/2013,1516,216,1,1
13999,1/12/2013,1518,216,1,1
14437,1/12/2013,1518,216,1,1
14188,2/12/2013,1519,216,1,1
14445,4/12/2013,1521,217,1,1
10747,4/12/2013,1521,217,1,1
14299,4/12/2013,1521,217,1,1
14078,4/12/2013,1521,217,1,1
14189,5/12/2013,1522,217,1,1
14079,5/12/2013,1522,217,1,1
14080,5/12/2013,1522,217,1,1
14341,7/12/2013,1524,217,1,1
15952,8/12/2013,1525,217,2,1
15595,8/12/2013,1525,217,1,1
14279,10/12/2013,1527,218,1,1
10743,10/12/2013,1527,218,1,1
16057,10/12/2013,1527,218,1,1
14473,11/12/2013,1528,218,1,1
14198,13/12/2013,1530,218,1,1
11317,13/12/2013,1530,218,1,1
14439,15/12/2013,1532,218,3,1
15928,15/12/2013,1532,218,1,1
15927,15/12/2013,1532,218,1,1
14452,17/12/2013,1534,219,1,1
10744,20/12/2013,1537,219,1,1
15953,20/12/2013,1537,219,1,1
14338,20/12/2013,1537,219,1,1
19562,20/12/2013,1537,219,1,1
15730,20/12/2013,1537,219,1,1
14453,21/12/2013,1538,219,1,1
16238,21/12/2013,1538,219,1,1
14343,22/12/2013,1539,219,1,1
14454,22/12/2013,1539,219,1,1
19563,23/12/2013,1540,219,1,1
15954,23/12/2013,1540,219,1,1
16296,23/12/2013,1540,219,1,1
14400,24/12/2013,1541,220,1,1
10745,24/12/2013,1541,220,1,1
14336,26/12/2013,1543,220,1,1
10746,26/12/2013,1543,220,1,1
16056,26/12/2013,1543,220,1,1
14350,27/12/2013,1544,220,1,1
14345,27/12/2013,1544,220,1,1
14344,27/12/2013,1544,220,1,1
15598,27/12/2013,1544,220,1,1
15955,29/12/2013,1546,220,1,1
15599,30/12/2013,1547,220,1,1
14333,30/12/2013,1547,220,1,1
14301,30/12/2013,1547,220,1,1
19565,31/12/2013,1548,221,1,1
14302,31/12/2013,1548,221,1,1
19564,31/12/2013,1548,221,1,1
15600,2/01/2014,1550,221,1,1
14387,3/01/2014,1551,221,1,1
15602,3/01/2014,1551,221,1,1
14449,3/01/2014,1551,221,1,1
15613,4/01/2014,1552,221,1,1
19567,4/01/2014,1552,221,1,1
19566,4/01/2014,1552,221,1,1
14317,4/01/2014,1552,221,1,1
14455,4/01/2014,1552,221,1,1
15614,4/01/2014,1552,221,1,1
14332,6/01/2014,1554,221,3,1
19568,6/01/2014,1554,221,1,1
14347,6/01/2014,1554,221,1,1
15956,6/01/2014,1554,221,1,1
15920,7/01/2014,1555,222,1,1
15616,7/01/2014,1555,222,1,1
14348,7/01/2014,1555,222,1,1
15615,7/01/2014,1555,222,1,1
14349,7/01/2014,1555,222,1,1
15681,8/01/2014,1556,222,1,1
15764,8/01/2014,1556,222,1,1
15708,10/01/2014,1558,222,1,1
14519,10/01/2014,1558,222,1,1
15923,10/01/2014,1558,222,1,1
15682,10/01/2014,1558,222,1,1
14407,11/01/2014,1559,222,1,1
15683,13/01/2014,1561,222,1,1
14406,15/01/2014,1563,223,1,1
15925,15/01/2014,1563,223,1,1
14408,15/01/2014,1563,223,1,1
14484,17/01/2014,1565,223,1,1
14450,17/01/2014,1565,223,1,1
15926,18/01/2014,1566,223,1,1
15685,18/01/2014,1566,223,1,1
15732,19/01/2014,1567,223,1,1
15684,19/01/2014,1567,223,1,1
14451,20/01/2014,1568,223,1,1
15958,21/01/2014,1569,224,1,1
19569,21/01/2014,1569,224,1,1
15744,21/01/2014,1569,224,1,1
14428,22/01/2014,1570,224,1,1
14433,23/01/2014,1571,224,1,1
15931,23/01/2014,1571,224,1,1
14463,23/01/2014,1571,224,1,1
14520,24/01/2014,1572,224,1,1
14460,25/01/2014,1573,224,1,1
15932,26/01/2014,1574,224,1,1
15934,26/01/2014,1574,224,1,1
15933,27/01/2014,1575,224,1,1
14447,27/01/2014,1575,224,1,1
14458,28/01/2014,1576,225,1,1
14456,28/01/2014,1576,225,1,1
15959,29/01/2014,1577,225,1,1
15763,30/01/2014,1578,225,1,1
15686,30/01/2014,1578,225,1,1
15960,6/02/2014,1585,226,1,1
15962,7/02/2014,1586,226,1,1
15585,7/02/2014,1586,226,1,1
19025,8/02/2014,1587,226,1,1
19023,8/02/2014,1587,226,1,1
15589,11/02/2014,1590,227,4,1
15687,12/02/2014,1591,227,1,1
15617,12/02/2014,1591,227,1,1
15865,16/02/2014,1595,227,1,1
15740,17/02/2014,1596,227,1,1
15945,17/02/2014,1596,227,1,1
15867,18/02/2014,1597,228,1,1
15688,18/02/2014,1597,228,1,1
15734,22/02/2014,1601,228,1,1
15866,22/02/2014,1601,228,1,1
19570,24/02/2014,1603,228,1,1
15808,25/02/2014,1604,229,1,1
15868,25/02/2014,1604,229,1,1
15944,25/02/2014,1604,229,1,1
19571,1/03/2014,1608,229,1,1
15790,2/03/2014,1609,229,3,1
16065,2/03/2014,1609,229,1,1
15805,3/03/2014,1610,229,1,1
19022,4/03/2014,1611,230,1,1
15965,5/03/2014,1612,230,1,1
15857,5/03/2014,1612,230,1,1
15939,7/03/2014,1614,230,1,1
15880,9/03/2014,1616,230,1,1
15881,10/03/2014,1617,230,2,1
15910,10/03/2014,1617,230,1,1
16047,10/03/2014,1617,230,1,1
15966,10/03/2014,1617,230,1,1
15946,11/03/2014,1618,231,1,1
15930,14/03/2014,1621,231,1,1
15967,14/03/2014,1621,231,1,1
15914,15/03/2014,1622,231,1,1
15940,15/03/2014,1622,231,1,1
15948,17/03/2014,1624,231,1,1
15941,18/03/2014,1625,232,1,1
16250,18/03/2014,1625,232,1,1
16251,18/03/2014,1625,232,1,1
19021,19/03/2014,1626,232,1,1
15936,19/03/2014,1626,232,1,1
16307,19/03/2014,1626,232,1,1
15969,20/03/2014,1627,232,1,1
15968,20/03/2014,1627,232,1,1
15957,23/03/2014,1630,232,1,1
16295,24/03/2014,1631,232,1,1
16101,26/03/2014,1633,233,1,1
16032,26/03/2014,1633,233,1,1
16240,2/04/2014,1640,234,1,1
18316,2/04/2014,1640,234,1,1
16058,4/04/2014,1642,234,1,1
16086,4/04/2014,1642,234,1,1
16264,7/04/2014,1645,234,1,1
16262,8/04/2014,1646,235,1,1
16066,9/04/2014,1647,235,1,1
16059,9/04/2014,1647,235,1,1
16079,14/04/2014,1652,235,1,1
16252,14/04/2014,1652,235,1,1
16664,14/04/2014,1652,235,1,1
16078,14/04/2014,1652,235,1,1
16088,15/04/2014,1653,236,7,1
16104,15/04/2014,1653,236,1,1
16077,16/04/2014,1654,236,1,1
16095,17/04/2014,1655,236,1,1
16094,19/04/2014,1657,236,1,1
16085,19/04/2014,1657,236,1,1
16665,19/04/2014,1657,236,1,1
16089,22/04/2014,1660,237,1,1
16108,24/04/2014,1662,237,1,1
16865,24/04/2014,1662,237,1,1
16106,27/04/2014,1665,237,1,1
16103,28/04/2014,1666,237,1,1
16310,28/04/2014,1666,237,1,1
16120,29/04/2014,1667,238,1,1
16113,30/04/2014,1668,238,1,1
16866,1/05/2014,1669,238,1,1
16248,5/05/2014,1673,238,2,1
16145,5/05/2014,1673,238,1,1
16329,5/05/2014,1673,238,1,1
16271,6/05/2014,1674,239,1,1
16241,6/05/2014,1674,239,1,1
16265,7/05/2014,1675,239,1,1
16400,11/05/2014,1679,239,1,1
16300,12/05/2014,1680,239,1,1
16311,15/05/2014,1683,240,1,1
16402,15/05/2014,1683,240,1,1
18407,15/05/2014,1683,240,1,1
16299,16/05/2014,1684,240,1,1
18406,18/05/2014,1686,240,1,1
16330,19/05/2014,1687,240,1,1
16409,19/05/2014,1687,240,1,1
16403,20/05/2014,1688,241,1,1
17932,22/05/2014,1690,241,1,1
16425,22/05/2014,1690,241,1,1
16439,23/05/2014,1691,241,1,1
16444,24/05/2014,1692,241,1,1
16443,24/05/2014,1692,241,1,1
16445,25/05/2014,1693,241,1,1
16447,26/05/2014,1694,241,1,1
16328,26/05/2014,1694,241,1,1
16487,26/05/2014,1694,241,1,1
16446,26/05/2014,1694,241,1,1
16332,27/05/2014,1695,242,1,1
16412,27/05/2014,1695,242,1,1
16449,28/05/2014,1696,242,1,1
16370,28/05/2014,1696,242,1,1
16359,29/05/2014,1697,242,6,1
16413,29/05/2014,1697,242,1,1
16451,29/05/2014,1697,242,1,1
16452,30/05/2014,1698,242,1,1
16453,30/05/2014,1698,242,1,1
16358,31/05/2014,1699,242,4,1
16465,31/05/2014,1699,242,1,1
16429,31/05/2014,1699,242,1,1
16455,31/05/2014,1699,242,1,1
16730,1/06/2014,1700,242,2,1
16457,2/06/2014,1701,242,1,1
16456,2/06/2014,1701,242,1,1
16369,3/06/2014,1702,243,1,1
16458,3/06/2014,1702,243,1,1
16466,4/06/2014,1703,243,1,1
16436,4/06/2014,1703,243,1,1
16414,4/06/2014,1703,243,1,1
16415,5/06/2014,1704,243,1,1
16461,5/06/2014,1704,243,1,1
16432,5/06/2014,1704,243,1,1
16594,6/06/2014,1705,243,1,1
16420,6/06/2014,1705,243,1,1
16830,7/06/2014,1706,243,1,1
16434,9/06/2014,1708,243,7,1
16435,9/06/2014,1708,243,1,1
16437,9/06/2014,1708,243,1,1
16433,10/06/2014,1709,244,7,1
16467,10/06/2014,1709,244,1,1
16559,11/06/2014,1710,244,1,1
16484,12/06/2014,1711,244,1,1
16464,12/06/2014,1711,244,1,1
16831,14/06/2014,1713,244,1,1
16485,17/06/2014,1716,245,1,1
17931,19/06/2014,1718,245,1,1
17933,24/06/2014,1723,246,1,1
16536,25/06/2014,1724,246,1,1
16832,25/06/2014,1724,246,1,1
16732,1/07/2014,1730,247,1,1
16733,1/07/2014,1730,247,1,1
18408,5/07/2014,1734,247,1,1
16807,11/07/2014,1740,248,1,1
18390,12/07/2014,1741,248,1,1
16833,14/07/2014,1743,248,1,1
16611,14/07/2014,1743,248,1,1
16808,14/07/2014,1743,248,1,1
16688,15/07/2014,1744,249,1,1
16558,16/07/2014,1745,249,1,1
16819,16/07/2014,1745,249,1,1
16810,21/07/2014,1750,249,8,1
16809,21/07/2014,1750,249,8,1
16767,22/07/2014,1751,250,1,1
16765,23/07/2014,1752,250,1,1
16764,23/07/2014,1752,250,1,1
16834,25/07/2014,1754,250,1,1
16818,29/07/2014,1758,251,1,1
16766,29/07/2014,1758,251,1,1
16835,30/07/2014,1759,251,1,1
19572,1/08/2014,1761,251,1,1
16864,6/08/2014,1766,252,1,1
16836,6/08/2014,1766,252,1,1
18646,12/08/2014,1772,253,1,1
17218,14/08/2014,1774,253,1,1
16875,14/08/2014,1774,253,1,1
18647,18/08/2014,1778,253,1,1
17219,21/08/2014,1781,254,1,1
18418,22/08/2014,1782,254,1,1
18648,24/08/2014,1784,254,1,1
17170,27/08/2014,1787,255,1,1
17048,29/08/2014,1789,255,1,1
17388,29/08/2014,1789,255,1,1
17220,30/08/2014,1790,255,1,1
18649,30/08/2014,1790,255,1,1
17049,30/08/2014,1790,255,1,1
16991,1/09/2014,1792,255,1,1
17387,1/09/2014,1792,255,1,1
17030,2/09/2014,1793,256,1,1
17059,4/09/2014,1795,256,1,1
17678,4/09/2014,1795,256,1,1
17389,4/09/2014,1795,256,1,1
17677,4/09/2014,1795,256,1,1
17390,6/09/2014,1797,256,1,1
17193,6/09/2014,1797,256,1,1
17058,6/09/2014,1797,256,1,1
17222,8/09/2014,1799,256,1,1
17131,8/09/2014,1799,256,1,1
18031,9/09/2014,1800,257,1,1
18650,11/09/2014,1802,257,1,1
18416,17/09/2014,1808,258,1,1
17225,22/09/2014,1813,258,1,1
17337,22/09/2014,1813,258,1,1
18417,22/09/2014,1813,258,1,1
17216,23/09/2014,1814,259,1,1
19573,23/09/2014,1814,259,1,1
18419,24/09/2014,1815,259,1,1
17392,26/09/2014,1817,259,1,1
17391,26/09/2014,1817,259,1,1
17191,26/09/2014,1817,259,1,1
17338,27/09/2014,1818,259,1,1
17393,27/09/2014,1818,259,1,1
18420,28/09/2014,1819,259,1,1
18426,28/09/2014,1819,259,1,1
18028,30/09/2014,1821,260,1,1
17934,1/10/2014,1822,260,1,1
17903,2/10/2014,1823,260,1,1
17935,2/10/2014,1823,260,1,1
17348,2/10/2014,1823,260,1,1
17902,3/10/2014,1824,260,1,1
18651,3/10/2014,1824,260,1,1
18427,7/10/2014,1828,261,1,1
17555,7/10/2014,1828,261,1,1
17652,9/10/2014,1830,261,1,1
17606,12/10/2014,1833,261,1,1
18024,13/10/2014,1834,261,1,1
17556,13/10/2014,1834,261,1,1
18163,14/10/2014,1835,262,1,1
18317,14/10/2014,1835,262,1,1
17570,15/10/2014,1836,262,1,1
17777,15/10/2014,1836,262,1,1
17905,16/10/2014,1837,262,1,1
17768,17/10/2014,1838,262,1,1
17906,17/10/2014,1838,262,1,1
17730,17/10/2014,1838,262,1,1
17653,20/10/2014,1841,262,5,1
17731,20/10/2014,1841,262,1,1
17648,20/10/2014,1841,262,1,1
17662,21/10/2014,1842,263,1,1
17655,22/10/2014,1843,263,1,1
17654,23/10/2014,1844,263,5,1
18025,24/10/2014,1845,263,1,1
18279,25/10/2014,1846,263,1,1
17661,25/10/2014,1846,263,1,1
18278,26/10/2014,1847,263,1,1
18435,26/10/2014,1847,263,1,1
18273,27/10/2014,1848,263,1,1
17907,27/10/2014,1848,263,1,1
17908,28/10/2014,1849,264,1,1
17772,28/10/2014,1849,264,1,1
18030,29/10/2014,1850,264,1,1
17770,29/10/2014,1850,264,1,1
17909,30/10/2014,1851,264,1,1
19574,30/10/2014,1851,264,1,1
18026,31/10/2014,1852,264,1,1
17823,3/11/2014,1855,264,1,1
17806,3/11/2014,1855,264,1,1
18829,3/11/2014,1855,264,1,1
18912,4/11/2014,1856,265,1,1
18831,4/11/2014,1856,265,1,1
18913,4/11/2014,1856,265,1,1
17841,5/11/2014,1857,265,1,1
18915,5/11/2014,1857,265,1,1
17936,5/11/2014,1857,265,1,1
17937,6/11/2014,1858,265,1,1
18147,6/11/2014,1858,265,1,1
18652,6/11/2014,1858,265,1,1
18704,7/11/2014,1859,265,1,1
18668,7/11/2014,1859,265,1,1
17938,7/11/2014,1859,265,1,1
18018,7/11/2014,1859,265,1,1
18412,8/11/2014,1860,265,3,1
17954,10/11/2014,1862,265,1,1
18148,12/11/2014,1864,266,1,1
18149,14/11/2014,1866,266,1,1
18289,14/11/2014,1866,266,1,1
18274,17/11/2014,1869,266,1,1
18164,17/11/2014,1869,266,1,1
19015,18/11/2014,1870,267,1,1
18911,18/11/2014,1870,267,1,1
18132,19/11/2014,1871,267,5,1
19575,20/11/2014,1872,267,1,1
18150,20/11/2014,1872,267,1,1
18276,21/11/2014,1873,267,1,1
18776,24/11/2014,1876,267,1,1
18291,24/11/2014,1876,267,1,1
18161,24/11/2014,1876,267,1,1
18301,24/11/2014,1876,267,1,1
18275,26/11/2014,1878,268,1,1
18191,26/11/2014,1878,268,1,1
18280,26/11/2014,1878,268,1,1
18328,27/11/2014,1879,268,1,1
18440,27/11/2014,1879,268,1,1
18213,29/11/2014,1881,268,1,1
18272,1/12/2014,1883,268,1,1
18300,2/12/2014,1884,269,1,1
14446,10/12/2014,1892,270,1,1
18441,16/12/2014,1898,271,1,1
18415,17/12/2014,1899,271,1,1
18436,18/12/2014,1900,271,1,1
19349,18/12/2014,1900,271,1,1
18503,19/12/2014,1901,271,1,1
18470,23/12/2014,1905,272,1,1
18512,24/12/2014,1906,272,1,1
19576,27/12/2014,1909,272,1,1
18616,30/12/2014,1912,273,4,1
18769,30/12/2014,1912,273,1,1
18515,2/01/2015,1915,273,1,1
18680,3/01/2015,1916,273,1,1
18893,5/01/2015,1918,273,1,1
18653,5/01/2015,1918,273,1,1
19014,6/01/2015,1919,274,1,1
18623,6/01/2015,1919,274,1,1
19013,6/01/2015,1919,274,1,1
18624,6/01/2015,1919,274,1,1
18607,7/01/2015,1920,274,1,1
18654,9/01/2015,1922,274,1,1
19012,10/01/2015,1923,274,1,1
18864,10/01/2015,1923,274,1,1
18699,14/01/2015,1927,275,1,1
18698,14/01/2015,1927,275,1,1
18678,15/01/2015,1928,275,1,1
18679,15/01/2015,1928,275,1,1
18863,15/01/2015,1928,275,1,1
18701,16/01/2015,1929,275,1,1
18892,20/01/2015,1933,276,1,1
18894,21/01/2015,1934,276,1,1
19121,21/01/2015,1934,276,1,1
18772,21/01/2015,1934,276,1,1
19577,22/01/2015,1935,276,1,1
18771,23/01/2015,1936,276,1,1
18890,24/01/2015,1937,276,1,1
18889,24/01/2015,1937,276,1,1
19122,27/01/2015,1940,277,1,1
18888,27/01/2015,1940,277,1,1
18850,27/01/2015,1940,277,1,1
18936,28/01/2015,1941,277,1,1
18849,29/01/2015,1942,277,1,1
19579,29/01/2015,1942,277,1,1
18882,29/01/2015,1942,277,1,1
18935,30/01/2015,1943,277,1,1
18958,2/02/2015,1946,277,2,1
18884,2/02/2015,1946,277,1,1
19154,3/02/2015,1947,278,1,1
18885,4/02/2015,1948,278,1,1
18957,6/02/2015,1950,278,2,1
19124,6/02/2015,1950,278,1,1
18881,6/02/2015,1950,278,1,1
18891,10/02/2015,1954,279,1,1
18902,10/02/2015,1954,279,1,1
18879,10/02/2015,1954,279,1,1
19128,11/02/2015,1955,279,1,1
18952,11/02/2015,1955,279,1,1
18953,11/02/2015,1955,279,1,1
18954,11/02/2015,1955,279,1,1
19011,15/02/2015,1959,279,1,1
18938,16/02/2015,1960,279,1,1
18951,16/02/2015,1960,279,1,1
18909,16/02/2015,1960,279,1,1
18908,16/02/2015,1960,279,1,1
19129,17/02/2015,1961,280,1,1
18910,17/02/2015,1961,280,1,1
18950,17/02/2015,1961,280,1,1
19130,18/02/2015,1962,280,5,1
18914,18/02/2015,1962,280,1,1
18974,18/02/2015,1962,280,1,1
18956,18/02/2015,1962,280,1,1
19028,19/02/2015,1963,280,1,1
19010,20/02/2015,1964,280,1,1
19100,23/02/2015,1967,280,1,1
18955,23/02/2015,1967,280,1,1
18937,25/02/2015,1969,281,1,1
18959,25/02/2015,1969,281,1,1
18940,26/02/2015,1970,281,1,1
18949,27/02/2015,1971,281,7,1
18942,28/02/2015,1972,281,1,1
19582,28/02/2015,1972,281,1,1
18934,2/03/2015,1974,281,1,1
19005,2/03/2015,1974,281,1,1
18947,2/03/2015,1974,281,1,1
18948,2/03/2015,1974,281,1,1
19003,3/03/2015,1975,282,1,1
19002,3/03/2015,1975,282,1,1
19004,3/03/2015,1975,282,1,1
19156,5/03/2015,1977,282,1,1
19116,5/03/2015,1977,282,1,1
19155,5/03/2015,1977,282,1,1
19157,6/03/2015,1978,282,1,1
19101,11/03/2015,1983,283,1,1
19159,11/03/2015,1983,283,1,1
19145,18/03/2015,1990,284,1,1
19152,20/03/2015,1992,284,1,1
19151,20/03/2015,1992,284,1,1
19186,25/03/2015,1997,285,7,1
19232,26/03/2015,1998,285,1,1
19415,26/03/2015,1998,285,1,1
19274,29/03/2015,2001,285,1,1
19417,30/03/2015,2002,285,1,1
19418,31/03/2015,2003,286,1,1
19284,1/04/2015,2004,286,1,1
19420,2/04/2015,2005,286,1,1
19295,2/04/2015,2005,286,1,1
19421,7/04/2015,2010,287,1,1
19275,9/04/2015,2012,287,1,1
19580,13/04/2015,2016,287,1,1
19285,13/04/2015,2016,287,1,1
19506,14/04/2015,2017,288,1,1
19311,17/04/2015,2020,288,1,1
19424,20/04/2015,2023,288,1,1
19425,21/04/2015,2024,289,1,1
19411,24/04/2015,2027,289,1,1
19392,27/04/2015,2030,289,1,1
19427,28/04/2015,2031,290,1,1
19439,29/04/2015,2032,290,1,1
19412,30/04/2015,2033,290,1,1
19437,1/05/2015,2034,290,1,1
19661,7/05/2015,2040,291,1,1
19455,8/05/2015,2041,291,1,1
19457,14/05/2015,2047,292,1,1
19583,18/05/2015,2051,292,1,1
19476,27/05/2015,2060,294,1,1
19536,1/06/2015,2065,294,1,1
19508,1/06/2015,2065,294,1,1
19717,5/06/2015,2069,295,1,1
19543,6/06/2015,2070,295,1,1
19538,8/06/2015,2072,295,1,1
19597,9/06/2015,2073,296,2,1
19596,11/06/2015,2075,296,1,1
19581,12/06/2015,2076,296,1,1
19682,15/06/2015,2079,296,1,1
19594,16/06/2015,2080,297,1,1
19584,17/06/2015,2081,297,1,1
19627,18/06/2015,2082,297,1,1
19642,19/06/2015,2083,297,1,1
19643,24/06/2015,2088,298,1,1
19644,24/06/2015,2088,298,1,1
19645,24/06/2015,2088,298,1,1
19697,1/07/2015,2095,299,1,1
19698,2/07/2015,2096,299,1,1
19629,11/07/2015,2105,300,1,1
19628,13/07/2015,2107,300,1,1
19699,21/07/2015,2115,302,1,1
19807,27/07/2015,2121,302,1,1
20012,10/08/2015,2135,304,1,1
19914,10/08/2015,2135,304,1,1
19756,18/08/2015,2143,306,1,1
19842,18/08/2015,2143,306,1,1
19843,25/08/2015,2150,307,1,1
19830,29/08/2015,2154,307,1,1
19824,30/08/2015,2155,307,1,1
19915,1/09/2015,2157,308,1,1
19839,1/09/2015,2157,308,1,1
19838,1/09/2015,2157,308,1,1
19897,12/09/2015,2168,309,1,1
19918,16/09/2015,2172,310,1,1
19922,16/09/2015,2172,310,1,1
20010,17/09/2015,2173,310,1,1
20001,18/09/2015,2174,310,1,1
20002,18/09/2015,2174,310,1,1
19943,18/09/2015,2174,310,1,1
19970,21/09/2015,2177,310,1,1
19952,21/09/2015,2177,310,1,1
19954,21/09/2015,2177,310,1,1
19953,21/09/2015,2177,310,1,1
19996,24/09/2015,2180,311,1,1
19973,25/09/2015,2181,311,1,1
19972,25/09/2015,2181,311,1,1
20003,30/09/2015,2186,312,1,1
20013,30/09/2015,2186,312,1,1
20015,1/10/2015,2187,312,1,1
20106,2/10/2015,2188,312,1,1
20055,6/10/2015,2192,313,1,1
20017,6/10/2015,2192,313,1,1
20092,9/10/2015,2195,313,1,1
20122,13/10/2015,2199,314,1,1
20123,13/10/2015,2199,314,1,1
20090,14/10/2015,2200,314,1,1
20093,16/10/2015,2202,314,1,1
20091,16/10/2015,2202,314,1,1
20103,16/10/2015,2202,314,1,1
20120,19/10/2015,2205,314,1,1
20109,19/10/2015,2205,314,1,1
20244,26/10/2015,2212,315,1,1
20150,26/10/2015,2212,315,1,1
20243,27/10/2015,2213,316,1,1
20183,28/10/2015,2214,316,1,1
20234,30/10/2015,2216,316,1,1
20245,1/11/2015,2218,316,2,1
